Municipality/Province,District,Address,Risk
江苏省,江苏省南京市栖霞区,七里村民洲村98号,高风险
江苏省,江苏省南京市栖霞区,巽离村130-1号,高风险
江苏省,江苏省南京市雨花台区,福润雅居翠竹园122栋（西善桥街道许家88号）,高风险
江苏省,江苏省南京市雨花台区,君子兰花园88栋（雨花街道郁金香路22号）,高风险
江苏省,江苏省南京市六合区,六合经济开发区沪江商贸城E区-6栋（雄州南路288号）,高风险
江苏省,江苏省南京市高淳区,淳溪街道天河路28号,高风险
江苏省,江苏省南京市高淳区,淳溪街道北岭山庄27栋1单元,高风险
江苏省,江苏省南京市高淳区,淳溪街道栗园路8号1栋1单元,高风险
江苏省,江苏省南京市高淳区,阳江镇襟湖村夹埂自然村,高风险
江苏省,江苏省徐州市鼓楼区,铜沛街道沈场社区沈场村（二组）,高风险
江苏省,江苏省徐州市云龙区,大龙湖街道徐州工程学院东校区9号楼B栋,高风险
江苏省,江苏省徐州市云龙区,汉风街道万科昆仑项目工地,高风险
江苏省,江苏省徐州市云龙区,汉风街道上海家树项目生活区,高风险
江苏省,江苏省徐州市泉山区,和平街道民安园43号楼3单元,高风险
江苏省,江苏省徐州市泉山区,和平街道天山绿洲1期9号楼2单元,高风险
江苏省,江苏省徐州市泉山区,和平街道事业小区8号楼2单元,高风险
江苏省,江苏省徐州市泉山区,和平街道黄河新村农贸市场2号楼2单元,高风险
江苏省,江苏省徐州市泉山区,永安街道苏堤小区6号楼1单元,高风险
江苏省,江苏省徐州市泉山区,七里沟街道颐泰嘉园9号楼,高风险
江苏省,江苏省徐州市泉山区,七里沟批发市场2号蔬菜棚、3号干调96套区、6号特水市场,高风险
江苏省,江苏省徐州市铜山区,张集镇二陈村二陈自然村,高风险
江苏省,江苏省徐州市铜山区,张集镇二陈村杨庄自然村,高风险
江苏省,江苏省徐州市铜山区,张集镇李村村郝庄自然村,高风险
江苏省,江苏省苏州市相城区,澄阳街道登云家园18幢,高风险
江苏省,江苏省苏州市相城区,元和街道绿色时光花园8幢3单元,高风险
江苏省,江苏省苏州市相城区,元和街道首开班芙春天6幢2单元,高风险
江苏省,江苏省苏州市相城区,元和街道御苑家园48幢1单元,高风险
江苏省,江苏省苏州市相城区,元和街道香城花园一期2幢2单元,高风险
江苏省,江苏省苏州市相城区,北河泾街道建发中泱天成11幢1单元,高风险
江苏省,江苏省苏州市相城区,澄阳街道天亚水景苑99幢1单元,高风险
江苏省,江苏省苏州市相城区,阳澄湖镇湘苑一区27幢3单元,高风险
江苏省,江苏省苏州市相城区,元和街道水漾花城花苑一期15幢2单元,高风险
江苏省,江苏省苏州市相城区,黄埭镇长和新村8号,高风险
江苏省,江苏省苏州市相城区,太平街道沈桥新村1号18户住户（9号、9-1号、9-2号、9-3号、9-4号、9-5号、9-6号、9-7号、11号、11-1号、11-2号、11-3号、11-4号、11-5号、13号、13-1号、13-2号、13-3号）,高风险
江苏省,江苏省苏州市相城区,元和街道绿色时光花园17幢1单元,高风险
江苏省,江苏省苏州市相城区,渭塘镇渭北村12组1号,高风险
江苏省,江苏省苏州市相城区,漕湖街道漕湖花园四区19幢2单元,高风险
江苏省,江苏省苏州市相城区,渭塘镇玉盘家园3区55幢1单元,高风险
江苏省,江苏省苏州市相城区,黄桥街道东原芊浔嘉园23幢1单元,高风险
江苏省,江苏省苏州市相城区,元和街道庆元家园7幢1单元,高风险
江苏省,江苏省苏州市相城区,太平街道阳光景庭小区6幢2单元,高风险
江苏省,江苏省苏州市相城区,元和街道天纶小区3幢1单元,高风险
江苏省,江苏省苏州市相城区,澄阳街道登云家园1、18、20幢,高风险
江苏省,江苏省苏州市相城区,澄阳街道泰元家园东区91幢2单元,高风险
江苏省,江苏省苏州市相城区,元和街道元和之春二期31幢2单元,高风险
江苏省,江苏省苏州市相城区,元和街道中翔商贸城公寓二区,高风险
江苏省,江苏省苏州市相城区,元和街道玉成家园二期17幢2单元,高风险
江苏省,江苏省苏州市相城区,漕湖街道漕湖大道39号,高风险
江苏省,江苏省连云港市海州区,新南街道海宁社区陇园新村13号楼2单元1-3层,高风险
江苏省,江苏省连云港市海州区,新海街道幸福社区幸福花园B5号楼二单元1-2层,高风险
江苏省,江苏省连云港市海州区,花果山街道新华社区金鹰国际花园小区4号楼二单元23-25层,高风险
江苏省,江苏省连云港市海州区,花果山街道玉兰社区恒大名都11号楼8-10层,高风险
江苏省,江苏省连云港市海州区,朐阳街道朐海社区石棚名居小区19号楼一单元2-4层,高风险
江苏省,江苏省连云港市海州区,朐阳街道朐海社区中茵名都小区25号楼二单元1-3层,高风险
江苏省,江苏省连云港市海州区,朐阳街道香江社区梧桐蓝山小区二期1号楼三单元4-6层,高风险
江苏省,江苏省连云港市海州区,新南街道玉带社区玉带新村小区桂苑9号楼四单元5-6层,高风险
江苏省,江苏省连云港市海州区,新浦街道建国社区东新绿苑A组团1号楼一单元3-4层,高风险
江苏省,江苏省连云港市海州区,新浦街道浦东社区蓝天华侨城10号楼一单元15-17层,高风险
江苏省,江苏省连云港市海州区,新海街道幸福社区明珠万福新城小区3号楼一单元12-14层,高风险
江苏省,江苏省连云港市海州区,新海街道新潮社区名豪天台苑小区5号楼二单元18-20层,高风险
江苏省,江苏省连云港市海州区,新东街道刘艞社区万和园小区三单元1-3层,高风险
江苏省,江苏省连云港市海州区,花果山街道宋艞社区旺旺家园67号楼8-10层,高风险
江苏省,江苏省连云港市海州区,新海街道海连社区新海花园B6号楼一单元2-4层,高风险
江苏省,江苏省镇江市丹徒区,上党金河御景9幢,高风险
江苏省,江苏省镇江市丹徒区,上党镇三里村48号,高风险
江苏省,江苏省镇江市丹徒区,上党镇五塘村145号,高风险
江苏省,江苏省镇江市丹徒区,宜城街道元台村68号,高风险
江苏省,江苏省镇江市丹徒区,上党镇下会村20号,高风险
江苏省,江苏省镇江市丹徒区,上党镇小合偶村33号、66号、87号,高风险
江苏省,江苏省镇江市丹徒区,上党镇古洞村68号,高风险
江苏省,江苏省镇江市丹徒区,上党镇五塘村26号,高风险
江苏省,江苏省镇江市丹徒区,谷阳镇金河村昆鹏有限公司,高风险
江苏省,江苏省镇江市丹徒区,谷阳镇蒲村山头上51号,高风险
江苏省,江苏省宿迁市宿豫区,陆集街道好又多超市西北角门面房7-1,高风险
江苏省,江苏省宿迁市宿豫区,府前雅居门面房魏胜路13号,高风险
江苏省,江苏省宿迁市宿豫区,下相街道御江山工地,高风险
江苏省,江苏省宿迁市宿豫区,下相街道南苑星城46幢,高风险
江苏省,江苏省宿迁市宿豫区,下相街道江苏广新重工有限公司,高风险
江苏省,江苏省宿迁市宿豫区,下相街道罗桥小区30号楼,高风险
江苏省,江苏省宿迁市泗阳县,众兴街道西康社区西康佳苑二期6号楼4单元,高风险
江苏省,江苏省宿迁市泗阳县,众兴街道西康佳苑1栋3单元,高风险
江苏省,江苏省宿迁市泗阳县,众兴街道西康佳苑2栋2单元,高风险
江苏省,江苏省宿迁市泗阳县,众兴街道西康佳苑8栋3单元,高风险
江苏省,江苏省宿迁市泗阳县,众兴街道雅典花园13号楼1单元,高风险
江苏省,江苏省宿迁市泗洪县,重岗街道现代名城13幢1单元,高风险
江苏省,江苏省宿迁市泗洪县,梅花镇梅园丽都11号楼1单元,高风险
江苏省,江苏省宿迁市泗洪县,梅花镇梅园丽都15号楼2单元,高风险
江苏省,江苏省宿迁市湖滨新区,井头街道马窑小区2号楼3单元,高风险
福建省,福建省福州市鼓楼区,五凤街道大井路28号怡景小区3号楼03梯,高风险
福建省,福建省福州市鼓楼区,鼓东街道冶山路43号2座1梯,高风险
福建省,福建省福州市鼓楼区,安泰街道乌山支路29号力信新村2梯,高风险
福建省,福建省福州市鼓楼区,华大街道北大路169号泰禾御西湖全域,高风险
福建省,福建省福州市鼓楼区,洪山镇大凤59号啤酒厂宿舍2座1梯,高风险
福建省,福建省福州市鼓楼区,五凤街道白龙支路9号五凤小区9座2梯,高风险
福建省,福建省福州市台江区,上海街道博美诗邦小区南区5号楼01梯位,高风险
福建省,福建省福州市台江区,鳌峰街道亚峰小区22座02梯位,高风险
福建省,福建省福州市台江区,上海街道F公馆3号楼,高风险
福建省,福建省福州市仓山区,建新镇泰禾红树林A区6号楼,高风险
福建省,福建省福州市仓山区,螺洲镇海西佰悦城二期15号楼,高风险
福建省,福建省福州市仓山区,盖山镇上城美域小区6号楼,高风险
福建省,福建省福州市仓山区,盖山镇齐安村110-4号、110号和77号三处房屋,高风险
福建省,福建省福州市仓山区,建新镇金山桔园泰园小区16座,高风险
福建省,福建省福州市仓山区,仓前街道麦园路41号02梯位,高风险
福建省,福建省福州市仓山区,仓山镇双湖新城四区5号楼第14层,高风险
福建省,福建省福州市仓山区,仓山镇双湖新城四区11号楼（6层）,高风险
福建省,福建省福州市仓山区,仓山镇迎霞新城东区36号楼1梯（5层、7层）,高风险
福建省,福建省福州市仓山区,仓山镇双湖新城二区7号楼（8层）,高风险
福建省,福建省福州市仓山区,城门镇黄山村中街258号房屋,高风险
福建省,福建省福州市仓山区,湖边村41号、79-8号、32-3号、200号、90号,高风险
福建省,福建省福州市马尾区,魁岐小区B区2号楼,高风险
福建省,福建省福州市马尾区,凯隆公馆4号楼,高风险
福建省,福建省福州市晋安区,鼓山镇茶会小区39号楼,高风险
福建省,福建省福州市晋安区,新店镇健康村三条墩55号,高风险
福建省,福建省福州市晋安区,新店镇金城小区13号楼,高风险
福建省,福建省福州市晋安区,象园街道深深缘小区3号楼,高风险
福建省,福建省福州市晋安区,新店镇浮村新城1区6号楼1梯,高风险
福建省,福建省福州市晋安区,茶园街道电建二公司北院5座3梯,高风险
福建省,福建省福州市晋安区,茶园街道环北一村27座3梯,高风险
福建省,福建省福州市晋安区,茶园街道环北三村8座3梯,高风险
福建省,福建省福州市晋安区,鼓山镇茶会小区41号楼2梯,高风险
福建省,福建省福州市闽侯县,青口镇东至陈蛟弄8号，西至塔井弄15号，南至陈蛟弄11-12号，北至陈蛟弄2号、塔头弄24号,高风险
福建省,福建省福州市福清市,宏路街道锦绣御珑湾5号楼,高风险
福建省,福建省福州市福清市,宏路街道锦绣御珑湾1号楼一单元,高风险
福建省,福建省福州市福清市,宏路街道锦绣御珑湾2号楼一单元,高风险
福建省,福建省福州市高新区,两园安置房一期12#楼16层,高风险
福建省,福建省福州市高新区,窗厦村村后自然村138号、黄岸自然村100号、287号,高风险
福建省,福建省厦门市同安区,西柯街道官浔社区西官浔里726号,高风险
福建省,福建省漳州市芗城区,南坑街道岱山市场,高风险
福建省,福建省漳州市芗城区,新桥街道竹围市场,高风险
福建省,福建省漳州市芗城区,前锋阿滨烧烤,高风险
福建省,福建省漳州市芗城区,电信新村4栋,高风险
福建省,福建省漳州市芗城区,龙江明珠10栋,高风险
福建省,福建省漳州市芗城区,后林村大路尾191号,高风险
福建省,福建省漳州市芗城区,竹围新村12栋2单元,高风险
福建省,福建省漳州市芗城区,青年路240号1栋,高风险
福建省,福建省漳州市芗城区,建元南花园二期10栋西梯,高风险
福建省,福建省漳州市芗城区,天福园14栋1单元,高风险
福建省,福建省漳州市芗城区,江滨花园20栋6单元,高风险
福建省,福建省漳州市龙文区,临嘉海中鲜,高风险
福建省,福建省漳州市龙文区,坂上社区西边安置房7栋第2单元,高风险
福建省,福建省漳州市龙文区,坂上社区西边安置房15栋第1单元,高风险
福建省,福建省漳州市龙文区,锦绣一方56栋第3单元,高风险
福建省,福建省漳州市龙文区,长福社区长福安置房51栋第2单元和D4、D5店面,高风险
福建省,福建省漳州市龙文区,步文街道漳华苑2栋1单元,高风险
福建省,福建省漳州市龙文区,景山街道浦口村浦口376号,高风险
福建省,福建省漳州市龙文区,蓝田街道进贤小区1期3栋第1单元,高风险
福建省,福建省漳州市龙文区,碧湖街道万达SOHO公寓楼A栋,高风险
福建省,福建省漳州市龙文区,荣昌花园D栋第1单元,高风险
福建省,福建省漳州市龙文区,朝阳街道翁建村1393号,高风险
福建省,福建省漳州市龙文区,流岗村玖玖湾休闲农庄,高风险
福建省,福建省漳州市龙文区,步文街道长福安置房46栋、47栋、48栋、49栋、50栋、51栋、52栋、53栋、54栋、55栋、56栋,高风险
福建省,福建省漳州市龙文区,蓝田街道莘园小区4栋第3单元,高风险
福建省,福建省漳州市龙文区,蓝田街道中骏·蓝湾香郡2期5栋,高风险
福建省,福建省漳州市龙文区,碧湖街道下洲花园14栋第1单元,高风险
福建省,福建省漳州市龙文区,碧湖街道建发玺院2号楼第1单元、9栋,高风险
福建省,福建省漳州市龙文区,碧湖街道翰苑颐园3栋第2单元,高风险
福建省,福建省漳州市龙文区,汉庭酒店（漳州万达广场店）,高风险
福建省,福建省漳州市龙文区,漳州东日食品有限公司,高风险
福建省,福建省漳州市长泰区,将长泰区武安镇高丽港小区118～130号、139～155号、163～176号、186～198号,高风险
福建省,福建省漳州市平和县,国道355（霞寨镇后塘村坂上洋4号至团结村大厝圩183号）西侧部分区域（东至国道G355西侧、西至下圩6号、南至坂上洋4号、北至大厝圩183号）,高风险
福建省,福建省宁德市蕉城区,九都镇贵村村2号、3号、4号、52号、58号、59号60号,高风险
福建省,福建省宁德市蕉城区,西山路5号,高风险
福建省,福建省宁德市蕉城区,蕉城北路茶亭下4号、4-1号、4-2号、4-3号、4-5号、4-6号,高风险
福建省,福建省宁德市蕉城区,和畅路10号4幢,高风险
福建省,福建省宁德市蕉城区,九都镇贵村村步上56号,高风险
福建省,福建省宁德市东侨开发区,天湖东路13号东湖豪门1幢1梯,高风险
山东省,山东省济南市历下区,智远街道三庆汇德公馆5号楼,高风险
山东省,山东省济南市历下区,东关街道菜市庄100号10号楼,高风险
山东省,山东省济南市历下区,智远街道银丰玖玺城工地A3生活区,高风险
山东省,山东省济南市历下区,东关街道春天花园3号楼,高风险
山东省,山东省济南市历下区,东关街道长盛北区10号楼,高风险
山东省,山东省济南市历下区,东关街道长盛南区二区25号楼,高风险
山东省,山东省济南市历下区,千佛山街道棋盘小区二区6号楼7单元,高风险
山东省,山东省济南市历下区,泉城路街道启明街87号,高风险
山东省,山东省济南市历下区,泉城路街道泉城路323号环卫公寓,高风险
山东省,山东省济南市历下区,文东街道诚基中心24号楼2单元,高风险
山东省,山东省济南市历下区,文东街道环山路25号6号楼1单元,高风险
山东省,山东省济南市历下区,文东街道山大路197号天泰山大E号A座20层,高风险
山东省,山东省济南市历下区,文东街道山大路238号1号楼,高风险
山东省,山东省济南市历下区,文东街道山大路238号7号楼,高风险
山东省,山东省济南市历下区,文东街道山大路244号山东警察学院宿舍4号楼1单元,高风险
山东省,山东省济南市历下区,文东街道山师东路26号5号楼2单元,高风险
山东省,山东省济南市历下区,文东街道万豪国际公寓9号楼1单元,高风险
山东省,山东省济南市历下区,文东街道燕子山西路50号开元府7号楼,高风险
山东省,山东省济南市历下区,文东街道燕子山西路50号开元府8号楼,高风险
山东省,山东省济南市历下区,文东街道永大清华园8号楼3单元,高风险
山东省,山东省济南市历下区,智远街道义和宾馆,高风险
山东省,山东省济南市历下区,大明湖街道县东巷77号西侧5号楼,高风险
山东省,山东省济南市历下区,泉城路街道贡院墙根街7号楼5单元,高风险
山东省,山东省济南市历下区,解放路街道东舍坊东居1号楼,高风险
山东省,山东省济南市历下区,解放路街道青后一区7号楼,高风险
山东省,山东省济南市历下区,智远街道林景山庄东区商业街B2-12,高风险
山东省,山东省济南市历下区,大明湖街道明湖南区西配电室西侧院1单元,高风险
山东省,山东省济南市历下区,大明湖街道尹家巷19号2单元,高风险
山东省,山东省济南市历下区,东关街道保利芙蓉2号楼1单元,高风险
山东省,山东省济南市历下区,东关街道历山路66号2号楼1单元,高风险
山东省,山东省济南市历下区,东关街道历园新村5号楼4单元,高风险
山东省,山东省济南市历下区,东关街道泺河小区6号楼5单元,高风险
山东省,山东省济南市历下区,解放路街道青后三区30号院23号楼1单元,高风险
山东省,山东省济南市历下区,千佛山街道千佛山东路29号1单元,高风险
山东省,山东省济南市历下区,千佛山街道千佛山东路81号9号楼2单元,高风险
山东省,山东省济南市历下区,泉城路街道芙蓉巷39号院,高风险
山东省,山东省济南市历下区,泉城路街道贡院墙根街9号楼1单元,高风险
山东省,山东省济南市历下区,姚家街道姚家新村690号、691号、692号、693号,高风险
山东省,山东省济南市历下区,趵突泉街道朝山街31号1单元,高风险
山东省,山东省济南市历下区,趵突泉街道舜耕路14号5号楼1单元,高风险
山东省,山东省济南市历下区,趵突泉街道正觉寺小区一区14号楼4单元,高风险
山东省,山东省济南市历下区,大明湖街道明湖小区东三区19号楼3单元,高风险
山东省,山东省济南市历下区,大明湖街道明湖小区东五区9号楼2单元,高风险
山东省,山东省济南市历下区,东关街道保利大名湖11号楼4单元,高风险
山东省,山东省济南市历下区,东关街道花园路217号尚客优酒店,高风险
山东省,山东省济南市历下区,东关街道黄台南路46号3号楼3单元,高风险
山东省,山东省济南市历下区,解放路街道文华园2号楼2单元,高风险
山东省,山东省济南市历下区,千佛山街道体育嘉苑7号楼2单元,高风险
山东省,山东省济南市历下区,千佛山街道体育嘉苑8号楼2单元,高风险
山东省,山东省济南市历下区,千佛山街道文化西路2号1号楼1单元,高风险
山东省,山东省济南市历下区,大明湖街道后宰门街46号3号楼2单元,高风险
山东省,山东省济南市历下区,大明湖街道明湖小区东五区4号楼2单元,高风险
山东省,山东省济南市历下区,大明湖街道县前街9号院6号楼1单元,高风险
山东省,山东省济南市历下区,东关街道历山路36号10号楼2单元,高风险
山东省,山东省济南市历下区,东关街道历山路48-1号1号楼2单元,高风险
山东省,山东省济南市历下区,东关街道历山路51号1号楼1单元,高风险
山东省,山东省济南市历下区,东关街道历山路61号1号楼2单元,高风险
山东省,山东省济南市历下区,东关街道历山路66号2号楼2单元,高风险
山东省,山东省济南市历下区,龙洞街道财富花园二区7号楼1单元,高风险
山东省,山东省济南市历下区,龙洞街道下井庄园9号楼2单元,高风险
山东省,山东省济南市历下区,龙洞街道颐馨苑3号楼2单元,高风险
山东省,山东省济南市历下区,泉城路街道泉城路272号宜必思酒店,高风险
山东省,山东省济南市历下区,文化东路街道和平路72号1号楼1单元,高风险
山东省,山东省济南市历下区,文化东路街道恒大帝景3号楼2单元,高风险
山东省,山东省济南市历下区,文化东路街道环山路7号7号楼3单元,高风险
山东省,山东省济南市历下区,文化东路街道经十路16992号1号楼1单元,高风险
山东省,山东省济南市历下区,文化东路街道山大路244号4号宿舍楼1单元,高风险
山东省,山东省济南市历下区,文化东路街道山师北街9号29号楼2单元,高风险
山东省,山东省济南市历下区,文化东路街道燕子山西路77号1号楼1单元,高风险
山东省,山东省济南市历下区,燕山街道东源小区2号楼1单元,高风险
山东省,山东省济南市历下区,燕山街道书香苑2号楼2单元,高风险
山东省,山东省济南市历下区,燕山街道书香苑4号楼3单元,高风险
山东省,山东省济南市历下区,燕山街道文化东路26号3号楼4单元,高风险
山东省,山东省济南市历下区,燕山街道文化东路32号3号楼2单元,高风险
山东省,山东省济南市历下区,燕山街道燕山小区东路6号院2号楼3单元,高风险
山东省,山东省济南市历下区,燕山街道益寿路18号1号楼1单元,高风险
山东省,山东省济南市历下区,燕山街道益寿路18号2号楼2单元,高风险
山东省,山东省济南市历下区,燕山街道益寿路22号3号楼3单元,高风险
山东省,山东省济南市历下区,姚家街道科苑南区新区5号楼2单元,高风险
山东省,山东省济南市历下区,姚家街道星河商城西北侧第1个平房,高风险
山东省,山东省济南市历下区,趵突泉街道南券门巷17号楼4单元,高风险
山东省,山东省济南市历下区,趵突泉街道南券门巷25号楼3单元,高风险
山东省,山东省济南市历下区,趵突泉街道正觉寺小区二区11号楼3单元,高风险
山东省,山东省济南市历下区,趵突泉街道正觉寺小区二区3号楼3单元,高风险
山东省,山东省济南市历下区,趵突泉街道正觉寺小区二区5号楼1单元,高风险
山东省,山东省济南市历下区,甸柳街道燕东苑2号楼2单元,高风险
山东省,山东省济南市历下区,东关街道东仓小区20号楼1单元,高风险
山东省,山东省济南市历下区,东关街道东仓小区8号楼3单元,高风险
山东省,山东省济南市历下区,东关街道黄台南路46号5号楼2单元,高风险
山东省,山东省济南市历下区,东关街道黄台南路46号7号楼3单元,高风险
山东省,山东省济南市历下区,东关街道吉第巷连强超市,高风险
山东省,山东省济南市历下区,东关街道历山吉第小区11号楼1单元、2单元,高风险
山东省,山东省济南市历下区,东关街道历山吉第小区9号楼1单元,高风险
山东省,山东省济南市历下区,东关街道历园新村13号楼2单元,高风险
山东省,山东省济南市历下区,东关街道历园新村14号楼5单元,高风险
山东省,山东省济南市历下区,东关街道长盛北区34号楼2单元、3单元,高风险
山东省,山东省济南市历下区,东关街道长盛北区35号楼1单元,高风险
山东省,山东省济南市历下区,东关街道长盛南区一区12号楼2单元,高风险
山东省,山东省济南市历下区,建筑新村街道国熙台2号楼2单元,高风险
山东省,山东省济南市历下区,建筑新村街道国熙台3号楼1单元,高风险
山东省,山东省济南市历下区,建筑新村街道国熙台4号楼1单元,高风险
山东省,山东省济南市历下区,建筑新村街道国熙台5号楼2单元,高风险
山东省,山东省济南市历下区,建筑新村街道和平新村26号1单元,高风险
山东省,山东省济南市历下区,建筑新村街道和平新村27号1单元,高风险
山东省,山东省济南市历下区,建筑新村街道花园庄东路16号3号楼2单元,高风险
山东省,山东省济南市历下区,建筑新村街道华强广场C栋10层,高风险
山东省,山东省济南市历下区,建筑新村街道华夏福地2号楼2单元,高风险
山东省,山东省济南市历下区,建筑新村街道华夏福地3号楼2单元,高风险
山东省,山东省济南市历下区,建筑新村街道黄金花园1号楼1单元,高风险
山东省,山东省济南市历下区,建筑新村街道建新南路35号1号楼4单元,高风险
山东省,山东省济南市历下区,建筑新村街道利农庄路5号2号楼2单元,高风险
山东省,山东省济南市历下区,建筑新村街道绿景嘉园B区3号楼2单元,高风险
山东省,山东省济南市历下区,建筑新村街道山大路123号3号楼3单元,高风险
山东省,山东省济南市历下区,建筑新村街道山大路184号7号楼3单元,高风险
山东省,山东省济南市历下区,建筑新村街道山大南路123号11号楼2单元,高风险
山东省,山东省济南市历下区,解放路街道颐正大厦17楼,高风险
山东省,山东省济南市历下区,解放路街道历山路127号2楼,高风险
山东省,山东省济南市历下区,解放路街道七家村24号院1号楼1单元,高风险
山东省,山东省济南市历下区,解放路街道青后二区1号楼1单元,高风险
山东省,山东省济南市历下区,解放路街道青后三区22号楼1单元,高风险
山东省,山东省济南市历下区,解放路街道青后三区30号院11号楼4单元,高风险
山东省,山东省济南市历下区,解放路街道青后四区1号楼2单元,高风险
山东省,山东省济南市历下区,解放路街道青后一区4号楼2单元,高风险
山东省,山东省济南市历下区,龙洞街道和苑6号楼1单元,高风险
山东省,山东省济南市历下区,龙洞街道全运村百合园北区12号楼1单元,高风险
山东省,山东省济南市历下区,龙洞街道全运村桂花园南区36号楼2单元,高风险
山东省,山东省济南市历下区,龙洞街道天沅润发超市,高风险
山东省,山东省济南市历下区,千佛山街道棋盘三区9号楼5单元,高风险
山东省,山东省济南市历下区,千佛山街道千佛山东路18号3号楼1单元,高风险
山东省,山东省济南市历下区,泉城路街道贡院墙根街30号院2户,高风险
山东省,山东省济南市历下区,泉城路街道将军庙街13号院2户,高风险
山东省,山东省济南市历下区,泉城路街道省府前街5号玉森连锁宾馆,高风险
山东省,山东省济南市历下区,泉城路街道西熨斗隅26号院4户,高风险
山东省,山东省济南市历下区,姚家街道凯旋公馆4号楼1单元,高风险
山东省,山东省济南市历下区,姚家街道三箭平安苑1号楼4单元,高风险
山东省,山东省济南市历下区,姚家街道三箭平安苑2号楼5单元,高风险
山东省,山东省济南市历下区,姚家街道森林河湾1号楼3单元,高风险
山东省,山东省济南市历下区,姚家街道姚家小区西区6号楼1单元,高风险
山东省,山东省济南市历下区,姚家街道姚家新村547号、567号、572号、576号、600号、643号、646号,高风险
山东省,山东省济南市历下区,智远街道八涧堡小区11号楼5单元,高风险
山东省,山东省济南市历下区,智远街道八涧堡小区2号楼1单元,高风险
山东省,山东省济南市历下区,智远街道绿城百合小区40号楼1单元,高风险
山东省,山东省济南市历下区,智远街道绿城百合小区43号楼2单元,高风险
山东省,山东省济南市历下区,智远街道绿城百合小区45号楼3单元,高风险
山东省,山东省济南市历下区,智远街道三庆城市主人小区13号楼1单元,高风险
山东省,山东省济南市历下区,智远街道西周东路16号厂房,高风险
山东省,山东省济南市历下区,趵突泉街道泺源大街156号1单元,高风险
山东省,山东省济南市历下区,趵突泉街道泺源大街88号保险公司宿舍楼,高风险
山东省,山东省济南市历下区,趵突泉街道南新街63号,高风险
山东省,山东省济南市历下区,大明湖街道明湖小区东二区2号楼4单元,高风险
山东省,山东省济南市历下区,大明湖街道明湖小区东五区1号楼1单元,高风险
山东省,山东省济南市历下区,大明湖街道明湖小区东五区6号楼8单元,高风险
山东省,山东省济南市历下区,大明湖街道明湖小区东一区7号楼2单元,高风险
山东省,山东省济南市历下区,甸柳街道一区24号院4单元,高风险
山东省,山东省济南市历下区,东关街道东仓小区25号楼3单元,高风险
山东省,山东省济南市历下区,东关街道东仓小区9号楼4单元,高风险
山东省,山东省济南市历下区,建筑新村街道利农庄路4号2单元,高风险
山东省,山东省济南市历下区,龙洞街道锦屏家园18号楼4单元,高风险
山东省,山东省济南市历下区,龙洞街道锦屏家园25号楼2单元,高风险
山东省,山东省济南市历下区,龙洞街道锦屏家园36号楼2单元,高风险
山东省,山东省济南市历下区,龙洞街道锦屏家园38号楼1单元,高风险
山东省,山东省济南市历下区,龙洞街道锦屏家园56号楼3单元,高风险
山东省,山东省济南市历下区,龙洞街道龙景苑1号楼4单元,高风险
山东省,山东省济南市历下区,龙洞街道西江华府五区19号楼1单元,高风险
山东省,山东省济南市历下区,龙洞街道下井庄区6号楼3单元,高风险
山东省,山东省济南市历下区,龙洞街道燕山新居1号楼2单元,高风险
山东省,山东省济南市历下区,龙洞街道燕山新居4号楼2单元,高风险
山东省,山东省济南市历下区,姚家街道姚家小区东区1号楼3单元,高风险
山东省,山东省济南市历下区,姚家街道姚家小区东区2号楼2单元,高风险
山东省,山东省济南市历下区,姚家街道友谊苑北区8号楼5单元,高风险
山东省,山东省济南市历下区,姚家街道友谊苑北区A1楼1单元,高风险
山东省,山东省济南市历下区,姚家街道友谊苑南区14号楼1单元、5单元,高风险
山东省,山东省济南市历下区,姚家街道友谊苑南区7号楼4单元,高风险
山东省,山东省济南市历下区,姚家街道科苑北区6号楼,高风险
山东省,山东省济南市历下区,东关街道历山路47号10号楼2单元,高风险
山东省,山东省济南市历下区,东关街道泺河小区10号楼5单元,高风险
山东省,山东省济南市历下区,东关街道万科海宴门中心公寓15层,高风险
山东省,山东省济南市历下区,解放路街道历山路98号2号楼1单元,高风险
山东省,山东省济南市历下区,解放路街道青后三区30号院51号楼1单元,高风险
山东省,山东省济南市历下区,解放路街道十亩园东街1号楼1单元,高风险
山东省,山东省济南市历下区,解放路街道文华园4号楼1单元,高风险
山东省,山东省济南市历下区,千佛山街道经十一路5号院3号楼3单元,高风险
山东省,山东省济南市历下区,千佛山街道千佛山东路81号院3号楼3单元,高风险
山东省,山东省济南市历下区,泉城路街道慈林院街18号,高风险
山东省,山东省济南市历下区,燕山街道燕子山小区东路3号1号楼1单元,高风险
山东省,山东省济南市历下区,燕山街道燕子山小区东区15号楼4单元,高风险
山东省,山东省济南市历下区,智远街道刘智远小区10号楼2单元,高风险
山东省,山东省济南市历下区,智远街道刘智远小区2号楼1单元,高风险
山东省,山东省济南市历下区,文东街道文化东路78号万豪国际公寓1号楼,高风险
山东省,山东省济南市历下区,文东街道环山路137号永大清华园5号楼,高风险
山东省,山东省济南市历下区,文东街道环山路108号开元山庄15号楼,高风险
山东省,山东省济南市历下区,文东街道和平路55号1号楼,高风险
山东省,山东省济南市历下区,文东街道历下区环山路100号环山盛景6号楼,高风险
山东省,山东省济南市历下区,文东街道山大路244号山东警察学院宿舍2号楼,高风险
