Municipality/Province,District,Address,Risk
山西省,山西省晋中市昔阳县,凯悦商务会馆,高风险
山西省,山西省晋中市昔阳县,界都乡崔家庄村戏台南侧,高风险
山西省,山西省晋中市昔阳县,文华苑3号楼1单元,高风险
山西省,山西省晋中市昔阳县,界都乡克栳会村西街,高风险
山西省,山西省晋中市昔阳县,界都乡西固壁村水窑街,高风险
山西省,山西省晋中市昔阳县,大寨镇麻汇村旧学校旁,高风险
山西省,山西省晋中市昔阳县,大寨镇闫庄窝村大场底,高风险
山西省,山西省晋中市昔阳县,阳煤小区2号楼1单元,高风险
山西省,山西省晋中市昔阳县,李家庄乡石坪村石坪超市,高风险
山西省,山西省晋中市昔阳县,李家庄乡北渡海村安坪街,高风险
山西省,山西省晋中市昔阳县,乐平镇瑶头村凤凰山脚,高风险
山西省,山西省晋中市昔阳县,界都乡北界都村东街,高风险
山西省,山西省晋中市昔阳县,乐平镇梁庄村脑后底,高风险
山西省,山西省晋中市昔阳县,沾尚镇瑶村梁山坡,高风险
山西省,山西省晋中市昔阳县,昔阳县格林豪泰酒店,高风险
山西省,山西省晋中市昔阳县,水云阁,高风险
山西省,山西省晋中市昔阳县,惠和饭店,高风险
山西省,山西省晋中市昔阳县,鲜乐多精致生活超市,高风险
山西省,山西省晋中市昔阳县,昔阳小吃城,高风险
山西省,山西省晋中市昔阳县,涛涛便利店,高风险
山西省,山西省晋中市寿阳县,梅林花园3号楼1单元,高风险
山西省,山西省晋中市太谷区,紫玉鑫都小区3号楼2单元,高风险
山西省,山西省晋中市太谷区,北城区韩村逸阳小区4号楼,高风险
山西省,山西省运城市盐湖区,高新区京东物流园,高风险
山西省,山西省运城市盐湖区,经开区关铝物流园景程物流,高风险
山西省,山西省运城市盐湖区,经开区豪德市场6区8街99号,高风险
山西省,山西省运城市盐湖区,解州镇柳马村主巷中段,高风险
山西省,山西省运城市盐湖区,龙居镇袁家庄（油坊巷、中巷中段）,高风险
山西省,山西省运城市盐湖区,北城街道地建三院北楼2号楼西户,高风险
山西省,山西省运城市盐湖区,北城街道黄河大厦快颐坊,高风险
山西省,山西省运城市盐湖区,东城街道农行家属院4-3-401,高风险
山西省,山西省运城市盐湖区,东城街道中银大道3巷小院,高风险
山西省,山西省运城市盐湖区,南城街道圣惠嘉园10-3-602,高风险
山西省,山西省运城市盐湖区,北城街道圣锦天河2号楼1701A,高风险
山西省,山西省运城市盐湖区,安邑街道国税局家属院3-4-301,高风险
山西省,山西省运城市盐湖区,安邑街道明瑞园小区3-2-1202,高风险
山西省,山西省运城市盐湖区,安邑街道山西水利职业技术学院三层家属楼4单元101,高风险
山西省,山西省运城市盐湖区,安邑街道天泰邑北苑2-2-302,高风险
山西省,山西省运城市盐湖区,安邑街道西街五组利西巷北3号,高风险
山西省,山西省运城市盐湖区,安邑街道运镖达物流公司,高风险
山西省,山西省运城市盐湖区,陶村镇张孝村平安小区南排6-4西户,高风险
山西省,山西省运城市盐湖区,安邑街道下王村东4排10号,高风险
山西省,山西省运城市盐湖区,大渠街道寺北村大巷西段,高风险
山西省,山西省运城市盐湖区,冯村乡郭店村敞门巷,高风险
山西省,山西省运城市夏县,夏县尉郭乡中卫村,高风险
山西省,山西省忻州市忻府区,慕山路慕山小区1号楼1单元,高风险
山西省,山西省忻州市忻府区,通岗北路民心家园东区27号楼2单元、36号楼2单元,高风险
山西省,山西省忻州市忻府区,利民中街食品厂宿舍北院6号楼3单元,高风险
山西省,山西省忻州市五台县,建安镇大建安村龙亭堡街路北巷,高风险
山西省,山西省忻州市五台县,建安镇东建安村福禄街五巷,高风险
山西省,山西省忻州市五台县,沟南乡王庄村:新大街、跃进街、后街、大街、小东街,高风险
山西省,山西省忻州市五台县,沟南乡沟南村：文明东街8巷3号、文明东街4巷2号、文明西南街8巷13号、文明西南街2巷6号、文明西北街3巷3号、文明西北街4巷2号、文明西南街1巷4号、文明西中街12号、南大街东巷3号、鑫龙小区2号楼4单元、鑫龙小区2号楼5单元、、北椿北街56号、北椿南街59号、烟火厂南街5巷8号、烟火厂9巷11号、沟南村1号楼3单元、沟南村1号楼1单元、沟南村2号楼1单元、沟南村2号楼2单元、沟南村2号楼1单元、沟南村村委东面,高风险
山西省,山西省忻州市五台县,县城利民苑3号楼9单元,高风险
山西省,山西省忻州市五台县,东冶镇殿东线菜市场东西门市房,高风险
山西省,山西省忻州市保德县,东关镇愉馨家园西单元,高风险
山西省,山西省忻州市保德县,东关镇郭家滩化肥厂附近恒福苑4单元,高风险
山西省,山西省忻州市保德县,东关镇康苑2号楼1单元,高风险
山西省,山西省忻州市保德县,东关镇开莱国际8号楼4单元,高风险
山西省,山西省忻州市保德县,东关镇刘家墕村赵爱萍自建房,高风险
山西省,山西省忻州市保德县,桥头镇桥头村前湾子自建房,高风险
山西省,山西省忻州市保德县,东关镇东关派出所背后第二栋楼中单元,高风险
山西省,山西省忻州市保德县,东关镇糖枣厂怡馨小区5号楼2单元,高风险
山西省,山西省忻州市保德县,东关镇张家圪坨村御华苑小区2号楼1单元,高风险
山西省,山西省忻州市保德县,东关镇马家滩村（公路站附近）李彦斌自建房一层,高风险
山西省,山西省忻州市保德县,东关镇康家滩大转盘大洋行对面崔来喜楼1单元,高风险
山西省,山西省忻州市保德县,东关镇检察院东1号楼5单元,高风险
山西省,山西省忻州市保德县,东关镇郭家滩大队院附近白旺旺自建房,高风险
山西省,山西省临汾市尧都区,枕头乡水管站全院,高风险
山西省,山西省临汾市尧都区,河底村居民一组外环路三号全院,高风险
山西省,山西省临汾市尧都区,金殿镇东麻册村临汾九州通医药有限公司,高风险
山西省,山西省临汾市尧都区,屯里镇山西焦煤霍州煤电临汾宏大矿业有限责任公司,高风险
山西省,山西省临汾市尧都区,水塔街办事处汾泽社区滨河湾北区12号楼1单元、14号楼1单元,高风险
山西省,山西省临汾市尧都区,金殿镇界峪村除企业片区外的其他区域,高风险
山西省,山西省临汾市尧都区,金殿镇西宜村除鑫水嘉苑小区以外的其他区域,高风险
山西省,山西省临汾市尧都区,刘村镇临大线东高堆村,高风险
山西省,山西省临汾市尧都区,尧都区刘村镇高铁社汾西县团柏乡下团柏村僧小线团柏段枣坪桥至下团柏村牌楼以东、邢辛线下团柏村牌楼至村委会门口以北、古村落主线以西内区域区西华公馆1号楼2单元303室、1603室，2号楼1单元403室、1003室、2603室,高风险
山西省,山西省临汾市尧都区,临汾经济开发区玖盛园除1号楼、2号楼、3号楼、5号楼、6号楼1-2单元以外区域,高风险
山西省,山西省临汾市尧都区,枕头乡桑岔村除（桑岔组西片、岭南组、西庄组、东庄组、河里组、毛沟畔组、关家庄组、前米居组、黄老坡组、背后庄组）以外区域,高风险
山西省,山西省临汾市大宁县,古乡村桥沟渠（东至水泥路，西至桥沟渠，南至第二胡同）,高风险
山西省,山西省临汾市大宁县,古乡村东滩（南至丰产坊路，北至外环路，西至检察院靠西第一胡同，东至检察院靠西第二胡同）,高风险
山西省,山西省临汾市汾西县,对竹自然村东至潺峪路、南至外环路、西至外环路、北至对白线内区域,高风险
山西省,山西省临汾市汾西县,下庄自然村东至村委旧水库、南至涧对线下庄段、西至小沟堰以东、北至村委会内,高风险
山西省,山西省临汾市汾西县,汾西县团柏乡下团柏村僧小线团柏段枣坪桥至下团柏村牌楼以东、邢辛线下团柏村牌楼至村委会门口以北、古村落主线以西内区域,高风险
山西省,山西省临汾市汾西县,对竹镇对白线沿线村庄（西河村委、王堤村委、对竹村、下庄村、北掌村委,高风险
山西省,山西省临汾市汾西县,团柏乡厚义村,高风险
山西省,山西省临汾市汾西县,竹镇李高沟自然村东至梨树垣、南至圪塔—本家庄公路、西至小坪沟、北至洞子沟内区域,高风险
山西省,山西省吕梁市离石区,御龙湾坡上散户区,高风险
山西省,山西省吕梁市离石区,枣林苑11号楼三单元,高风险
山西省,山西省吕梁市离石区,西崖底泰化百家苑三单元,高风险
山西省,山西省吕梁市离石区,袁家庄安置楼3号楼3单元,高风险
山西省,山西省吕梁市离石区,西属巴街道：留子局小区5号楼,高风险
山西省,山西省吕梁市离石区,凤山街道办：中央公园12号楼1单元,高风险
山西省,山西省吕梁市离石区,凤山街道办：袁家庄七巷书香名苑2单元,高风险
山西省,山西省吕梁市离石区,凤山街道办：袁家庄山水龙城2号楼3单元,高风险
山西省,山西省吕梁市离石区,滨河街道办：港宁装饰城附近四中背后第二排,高风险
山西省,山西省吕梁市离石区,滨河街道办：第四排散户区,高风险
山西省,山西省吕梁市离石区,凤山街道办：兴盛路农业发展银行巷内北面散户区,高风险
山西省,山西省吕梁市离石区,凤山街道办：和谐家园二单元,高风险
山西省,山西省吕梁市离石区,凤山街道办：龙凤南大街如江酒店,高风险
山西省,山西省吕梁市临县,霍州煤电集团吕临能化有限公司,高风险
内蒙古自治区,内蒙古自治区乌海市海勃湾区,中河源社区绿园村10栋,高风险
内蒙古自治区,内蒙古自治区乌海市海勃湾区,中河源社区绿园村33栋,高风险
内蒙古自治区,内蒙古自治区乌海市海勃湾区,中河源社区十队菜地北羊场,高风险
内蒙古自治区,内蒙古自治区乌海市海勃湾区,镇北社区四街坊33栋,高风险
内蒙古自治区,内蒙古自治区乌海市海南区,隆信祥物流园,高风险
内蒙古自治区,内蒙古自治区乌海市海南区,拉僧仲街道海电小区3号楼2单元,高风险
内蒙古自治区,内蒙古自治区乌海市乌达区,新达C区10号楼4单元,高风险
内蒙古自治区,内蒙古自治区乌海市乌达区,凯旋城6号楼三单元,高风险
内蒙古自治区,内蒙古自治区赤峰市红山区,铁南街道颐尚山水城小区13号楼2单元,高风险
内蒙古自治区,内蒙古自治区赤峰市红山区,站前街道昭乌达竹园小区9号楼1单元,高风险
内蒙古自治区,内蒙古自治区赤峰市红山区,站前街道昭乌达竹园小区9号楼2单元,高风险
内蒙古自治区,内蒙古自治区赤峰市红山区,站前街道百合园小区2号楼2单元,高风险
内蒙古自治区,内蒙古自治区赤峰市红山区,长青街道运输小区E3号楼1单元,高风险
内蒙古自治区,内蒙古自治区赤峰市红山区,长青街道清河电业6号楼3单元,高风险
内蒙古自治区,内蒙古自治区赤峰市红山区,长青街道东安二组团2号楼2单元,高风险
内蒙古自治区,内蒙古自治区赤峰市红山区,西城街道万达华城A区3号楼1单元,高风险
内蒙古自治区,内蒙古自治区赤峰市红山区,西城街道亚兴国际公馆一期4号楼1单元,高风险
内蒙古自治区,内蒙古自治区赤峰市红山区,西城街道百合熙苑小区3号楼2单元,高风险
内蒙古自治区,内蒙古自治区赤峰市红山区,哈达街道交通小区新1号楼4单元,高风险
内蒙古自治区,内蒙古自治区赤峰市红山区,哈达街道盛世嘉园B区9号楼1单元,高风险
内蒙古自治区,内蒙古自治区赤峰市红山区,哈达街道新钟楼5号楼2单元,高风险
内蒙古自治区,内蒙古自治区赤峰市红山区,哈达街道新钟楼2号楼4单元,高风险
内蒙古自治区,内蒙古自治区赤峰市红山区,哈达街道万悦城C座22层、23层、24层,高风险
内蒙古自治区,内蒙古自治区赤峰市红山区,南新街街道紫竹园小区2号楼5单元,高风险
内蒙古自治区,内蒙古自治区赤峰市红山区,桥北街道金宇国际A区14号楼1单元,高风险
内蒙古自治区,内蒙古自治区赤峰市喀喇沁旗,乃林镇振兴社区万合嘉园小区1号楼4单元,高风险
内蒙古自治区,内蒙古自治区赤峰市喀喇沁旗,乃林镇振兴社区老四建楼4单元,高风险
内蒙古自治区,内蒙古自治区鄂尔多斯市东胜区,交通街道微家公寓5-7层,高风险
内蒙古自治区,内蒙古自治区鄂尔多斯市东胜区,富兴街道万家惠E区宝业宾馆3层、4层,高风险
内蒙古自治区,内蒙古自治区鄂尔多斯市东胜区,民族街道传祥苑小区9号楼2单元,高风险
内蒙古自治区,内蒙古自治区鄂尔多斯市东胜区,公园街道天润城市华庭小区8号楼1单元,高风险
内蒙古自治区,内蒙古自治区鄂尔多斯市东胜区,民族街道东联文青园5号楼2单元,高风险
内蒙古自治区,内蒙古自治区鄂尔多斯市东胜区,民族街道传祥苑17号楼2单元,高风险
内蒙古自治区,内蒙古自治区鄂尔多斯市东胜区,巴音门克街道大兴家和苑3号楼3单元,高风险
内蒙古自治区,内蒙古自治区鄂尔多斯市东胜区,巴音门克街道园丁小区24号楼1单元,高风险
内蒙古自治区,内蒙古自治区鄂尔多斯市东胜区,幸福街道东方明筑小区14号楼2单元,高风险
内蒙古自治区,内蒙古自治区鄂尔多斯市东胜区,幸福街道锦绣森邻B区5号1单元,高风险
内蒙古自治区,内蒙古自治区鄂尔多斯市东胜区,诃额伦街道伊煤路北三联北尚小区1号楼1单元,高风险
内蒙古自治区,内蒙古自治区鄂尔多斯市东胜区,民族街道天骄北苑5号楼3单元,高风险
内蒙古自治区,内蒙古自治区鄂尔多斯市东胜区,交通街道太古国际C区2号楼3单元,高风险
内蒙古自治区,内蒙古自治区鄂尔多斯市东胜区,林荫街道富盛苑c区9号楼一单元,高风险
内蒙古自治区,内蒙古自治区鄂尔多斯市东胜区,富兴街道金和丽城11号楼西单元,高风险
内蒙古自治区,内蒙古自治区鄂尔多斯市鄂托克旗,鄂托克旗棋盘井镇建元煤焦化红色宿舍楼5楼,高风险
内蒙古自治区,内蒙古自治区鄂尔多斯市乌审旗,鄂尔多斯市营盘壕煤炭有限公司,高风险
内蒙古自治区,内蒙古自治区呼伦贝尔市扎赉诺尔区,新兴小区7号楼5单元401,高风险
内蒙古自治区,内蒙古自治区呼伦贝尔市扎赉诺尔区,七中新北街209号,高风险
内蒙古自治区,内蒙古自治区呼伦贝尔市扎赉诺尔区,强盛家园4号楼5单元501,高风险
内蒙古自治区,内蒙古自治区呼伦贝尔市扎赉诺尔区,温馨家园2号楼4单元302,高风险
内蒙古自治区,内蒙古自治区呼伦贝尔市扎赉诺尔区,菜地楼14号楼2单元305,高风险
内蒙古自治区,内蒙古自治区呼伦贝尔市扎赉诺尔区,欣园小区运管楼2单元302,高风险
内蒙古自治区,内蒙古自治区呼伦贝尔市扎赉诺尔区,团结小区10号楼3单元201,高风险
内蒙古自治区,内蒙古自治区呼伦贝尔市扎赉诺尔区,新兴小区12号楼3单元501,高风险
内蒙古自治区,内蒙古自治区呼伦贝尔市扎赉诺尔区,天和小区6号楼2单元,高风险
内蒙古自治区,内蒙古自治区呼伦贝尔市扎赉诺尔区,嘉禾美地二期1-2号门市,高风险
内蒙古自治区,内蒙古自治区呼伦贝尔市扎赉诺尔区,嘉禾美地16号楼1单元,高风险
内蒙古自治区,内蒙古自治区呼伦贝尔市扎赉诺尔区,华远小区36号楼1单元,高风险
内蒙古自治区,内蒙古自治区呼伦贝尔市扎赉诺尔区,胜福楼1号楼4单元,高风险
内蒙古自治区,内蒙古自治区呼伦贝尔市阿荣旗,那吉镇鼎润商务宾馆,高风险
内蒙古自治区,内蒙古自治区呼伦贝尔市阿荣旗,九旭牧羊饭店,高风险
内蒙古自治区,内蒙古自治区呼伦贝尔市阿荣旗,新发乡大有庄村西组,高风险
内蒙古自治区,内蒙古自治区呼伦贝尔市阿荣旗,得力其尔乡马河村杨维沟组,高风险
内蒙古自治区,内蒙古自治区呼伦贝尔市阿荣旗,亚东镇尖山村二组,高风险
内蒙古自治区,内蒙古自治区呼伦贝尔市鄂温克族自治旗,大雁镇向华社区顺民委新31号楼1单元,高风险
内蒙古自治区,内蒙古自治区呼伦贝尔市鄂温克族自治旗,大雁镇永安新家园A3号楼3单元,高风险
内蒙古自治区,内蒙古自治区呼伦贝尔市新巴尔虎右旗,阿拉坦额莫勒镇双兰小区喜相迎旅店,高风险
内蒙古自治区,内蒙古自治区呼伦贝尔市新巴尔虎右旗,恒泰楼金港KTV,高风险
内蒙古自治区,内蒙古自治区呼伦贝尔市新巴尔虎右旗,安居一号楼二单元202室,高风险
内蒙古自治区,内蒙古自治区呼伦贝尔市满洲里市,惠泽园3号楼4单元,高风险
内蒙古自治区,内蒙古自治区呼伦贝尔市满洲里市,宏业小区1号楼3单元,高风险
内蒙古自治区,内蒙古自治区呼伦贝尔市满洲里市,宏业小区10号楼26号车库,高风险
内蒙古自治区,内蒙古自治区呼伦贝尔市满洲里市,拥军小区2号楼1-14号门市,高风险
内蒙古自治区,内蒙古自治区呼伦贝尔市满洲里市,广达北门西侧门市果然鲜生鲜便利店,高风险
内蒙古自治区,内蒙古自治区呼伦贝尔市满洲里市,华都大厦1401,高风险
内蒙古自治区,内蒙古自治区呼伦贝尔市满洲里市,十六栋334号,高风险
内蒙古自治区,内蒙古自治区呼伦贝尔市满洲里市,十六栋129号,高风险
内蒙古自治区,内蒙古自治区呼伦贝尔市满洲里市,十六栋35号,高风险
内蒙古自治区,内蒙古自治区呼伦贝尔市满洲里市,金源新村1号楼6单元,高风险
内蒙古自治区,内蒙古自治区呼伦贝尔市满洲里市,三十栋218号,高风险
内蒙古自治区,内蒙古自治区呼伦贝尔市满洲里市,二道街食味鲜蔬菜食材店（外运蓝楼门市）,高风险
内蒙古自治区,内蒙古自治区呼伦贝尔市满洲里市,怡园小区30号楼4单元,高风险
内蒙古自治区,内蒙古自治区呼伦贝尔市满洲里市,怡园小区33号楼4单元,高风险
内蒙古自治区,内蒙古自治区呼伦贝尔市满洲里市,口岸大厦嘎嘎甜生鲜超市,高风险
内蒙古自治区,内蒙古自治区呼伦贝尔市满洲里市,满洲里市安信国际酒店615,高风险
内蒙古自治区,内蒙古自治区呼伦贝尔市满洲里市,金地家园3号楼4单元402,高风险
内蒙古自治区,内蒙古自治区呼伦贝尔市满洲里市,金地家园2号楼3单元601,高风险
内蒙古自治区,内蒙古自治区呼伦贝尔市满洲里市,万象城B区29号楼5单元502,高风险
内蒙古自治区,内蒙古自治区呼伦贝尔市满洲里市,口岸家园17号楼4单元101,高风险
内蒙古自治区,内蒙古自治区呼伦贝尔市满洲里市,经济合作区进出口资源加工园区内，胪膑大街北、滨七路东龙福源商店,高风险
内蒙古自治区,内蒙古自治区呼伦贝尔市满洲里市,满城新世界A区1号楼4单元501,高风险
内蒙古自治区,内蒙古自治区呼伦贝尔市满洲里市,满城新世界B区11号楼2号门市,高风险
内蒙古自治区,内蒙古自治区呼伦贝尔市满洲里市,海关小区70户6号楼6单元602,高风险
内蒙古自治区,内蒙古自治区呼伦贝尔市满洲里市,尚都国际东区12号楼6单元302,高风险
内蒙古自治区,内蒙古自治区呼伦贝尔市满洲里市,东兴花园6号楼3单元301,高风险
内蒙古自治区,内蒙古自治区呼伦贝尔市满洲里市,湖东小区16号楼4单元501,高风险
内蒙古自治区,内蒙古自治区呼伦贝尔市满洲里市,佳润金城4号楼7单元302,高风险
内蒙古自治区,内蒙古自治区乌兰察布市商都县,新交通局楼东单元,高风险
内蒙古自治区,内蒙古自治区乌兰察布市商都县,百好小区1号楼,高风险
内蒙古自治区,内蒙古自治区乌兰察布市商都县,华景小区3号楼,高风险
内蒙古自治区,内蒙古自治区乌兰察布市商都县,南湖花园西区16号楼,高风险
内蒙古自治区,内蒙古自治区乌兰察布市商都县,愣头楼3单元,高风险
内蒙古自治区,内蒙古自治区乌兰察布市商都县,金阳光小区9号楼,高风险
内蒙古自治区,内蒙古自治区乌兰察布市商都县,北移民小区8号楼,高风险
内蒙古自治区,内蒙古自治区乌兰察布市商都县,王府井小区2号楼,高风险
内蒙古自治区,内蒙古自治区乌兰察布市商都县,万福花园东区5号楼,高风险
内蒙古自治区,内蒙古自治区乌兰察布市商都县,绿娃小区3号楼,高风险
内蒙古自治区,内蒙古自治区乌兰察布市商都县,京都苑小区2号楼,高风险
内蒙古自治区,内蒙古自治区乌兰察布市商都县,巨弘华府东区17号楼,高风险
内蒙古自治区,内蒙古自治区乌兰察布市商都县,杨家地廉租房小区19号楼,高风险
内蒙古自治区,内蒙古自治区乌兰察布市商都县,富贵尚苑2号楼,高风险
内蒙古自治区,内蒙古自治区乌兰察布市商都县,和谐雅园单体楼,高风险
内蒙古自治区,内蒙古自治区乌兰察布市商都县,福田小区1号楼,高风险
内蒙古自治区,内蒙古自治区乌兰察布市商都县,丽苑阳光小区4号楼,高风险
内蒙古自治区,内蒙古自治区乌兰察布市商都县,南湖花园东区1号楼,高风险
内蒙古自治区,内蒙古自治区乌兰察布市商都县,亲亲家园A座,高风险
内蒙古自治区,内蒙古自治区乌兰察布市商都县,易达泰和城4号楼,高风险
内蒙古自治区,内蒙古自治区乌兰察布市商都县,仁和小区6号楼,高风险
内蒙古自治区,内蒙古自治区乌兰察布市商都县,惠民园小区2号楼4单元,高风险
内蒙古自治区,内蒙古自治区乌兰察布市商都县,巨弘御庭小区7号楼4单元,高风险
内蒙古自治区,内蒙古自治区乌兰察布市商都县,洪玉小区10号楼4单元、5单元,高风险
内蒙古自治区,内蒙古自治区乌兰察布市商都县,碧洲小区7号楼5单元,高风险
内蒙古自治区,内蒙古自治区乌兰察布市商都县,中医院小区2号楼4单元,高风险
内蒙古自治区,内蒙古自治区乌兰察布市商都县,不冻河家园1号楼,高风险
内蒙古自治区,内蒙古自治区乌兰察布市商都县,万福花园西区2号楼2单元,高风险
内蒙古自治区,内蒙古自治区乌兰察布市商都县,公园小区1号楼7单元、2号楼7单元,高风险
内蒙古自治区,内蒙古自治区乌兰察布市商都县,鸿福小区2号楼,高风险
内蒙古自治区,内蒙古自治区乌兰察布市商都县,绿景苑3号楼1单元,高风险
内蒙古自治区,内蒙古自治区乌兰察布市商都县,福泰小区1号楼1单元,高风险
内蒙古自治区,内蒙古自治区乌兰察布市商都县,七台镇三大股村,高风险
内蒙古自治区,内蒙古自治区乌兰察布市商都县,七台镇东坊子村,高风险
内蒙古自治区,内蒙古自治区乌兰察布市兴和县,城关镇幸福社区兴风巷,高风险
内蒙古自治区,内蒙古自治区乌兰察布市兴和县,城关镇东城外社区兴新街,高风险
内蒙古自治区,内蒙古自治区乌兰察布市兴和县,城关镇京东快递,高风险
内蒙古自治区,内蒙古自治区乌兰察布市兴和县,城关镇碧海嘉源（2号楼、17号楼4单元）,高风险
内蒙古自治区,内蒙古自治区乌兰察布市兴和县,城关镇福康小区小二楼,高风险
内蒙古自治区,内蒙古自治区乌兰察布市兴和县,城关镇和华丽苑4号楼,高风险
内蒙古自治区,内蒙古自治区乌兰察布市兴和县,城关镇宏祥小区(2号楼、3号楼、4号楼、5号楼、7号楼),高风险
内蒙古自治区,内蒙古自治区乌兰察布市兴和县,城关镇惠民小区B区门脸房,高风险
内蒙古自治区,内蒙古自治区乌兰察布市兴和县,城关镇吉祥苑3号楼,高风险
内蒙古自治区,内蒙古自治区乌兰察布市兴和县,城关镇福兴苑南门脸房,高风险
内蒙古自治区,内蒙古自治区乌兰察布市兴和县,城关镇福景小区后门脸房,高风险
内蒙古自治区,内蒙古自治区乌兰察布市兴和县,城关镇康乐小区1号楼,高风险
内蒙古自治区,内蒙古自治区乌兰察布市兴和县,城关镇昱欣小区南S楼,高风险
内蒙古自治区,内蒙古自治区乌兰察布市兴和县,城关镇阳光一期11号楼,高风险
内蒙古自治区,内蒙古自治区乌兰察布市兴和县,城关镇计生小区北楼（5号楼、6号楼）,高风险
内蒙古自治区,内蒙古自治区乌兰察布市兴和县,城关镇利民小区3号楼,高风险
内蒙古自治区,内蒙古自治区乌兰察布市兴和县,城关镇西苑丽景4号楼,高风险
内蒙古自治区,内蒙古自治区乌兰察布市兴和县,城关镇南官村委会南官村,高风险
内蒙古自治区,内蒙古自治区乌兰察布市察哈尔右翼中旗,科布尔镇荣祥小区一号楼,高风险
内蒙古自治区,内蒙古自治区乌兰察布市察哈尔右翼中旗,科布尔镇荣祥小区三号楼,高风险
内蒙古自治区,内蒙古自治区乌兰察布市察哈尔右翼中旗,科布尔镇荣祥小区四号楼,高风险
内蒙古自治区,内蒙古自治区兴安盟扎赉特旗,旗党群服务中心华天安居二期9-1-501,高风险
内蒙古自治区,内蒙古自治区兴安盟扎赉特旗,旗党群服务中心兴才小区1-2-502,高风险
内蒙古自治区,内蒙古自治区兴安盟扎赉特旗,旗党群服务中心巴彦路那日松巷13组9号,高风险
内蒙古自治区,内蒙古自治区兴安盟扎赉特旗,旗党群服务中心交通局南第三胡同第三家平房,高风险
内蒙古自治区,内蒙古自治区兴安盟扎赉特旗,旗党群服务中心老通海小区3-4-601,高风险
内蒙古自治区,内蒙古自治区兴安盟扎赉特旗,旗党群服务中心乌兰小区4-1-202,高风险
内蒙古自治区,内蒙古自治区兴安盟扎赉特旗,旗党群服务中心裕国社区裕国花园北门10号门市蔬菜调料批发,高风险
内蒙古自治区,内蒙古自治区锡林郭勒盟二连浩特市,建设路西美家福超市至万和药店街面,高风险
内蒙古自治区,内蒙古自治区锡林郭勒盟二连浩特市,南苑社区蒙源达钢厂彩钢房西数第三间职工宿舍,高风险
内蒙古自治区,内蒙古自治区锡林郭勒盟二连浩特市,乌兰小区3号楼1单元301室,高风险
内蒙古自治区,内蒙古自治区锡林郭勒盟二连浩特市,宜家名苑A区欧禄木门,高风险
内蒙古自治区,内蒙古自治区锡林郭勒盟锡林浩特市,额尔敦街道办事处财政局家属楼3号楼2单元,高风险
内蒙古自治区,内蒙古自治区锡林郭勒盟锡林浩特市,楚古兰街道办事处电力新村15号楼3单元,高风险
辽宁省,辽宁省鞍山市立山区,沙河街道沁园春小区8号楼（鞍千路126栋）,高风险
辽宁省,辽宁省鞍山市立山区,双山街道建国大道353栋2单元,高风险
辽宁省,辽宁省鞍山市立山区,深沟寺街道深沟寺四区曙光路10栋(家和天下小区5号楼)4单元,高风险
辽宁省,辽宁省丹东市元宝区,广济街道县前街73号3单元,高风险
辽宁省,辽宁省丹东市元宝区,广济街道平安街24号2单元,高风险
辽宁省,辽宁省丹东市元宝区,九道街道北府花园35号楼4单元,高风险
辽宁省,辽宁省丹东市振兴区,帽盔山街道益荣家园小区53号楼一单元,高风险
辽宁省,辽宁省丹东市振兴区,临江街道青年大街124号一单元,高风险
辽宁省,辽宁省丹东市振兴区,临江街道韩国城小区17号楼二单元,高风险
辽宁省,辽宁省丹东市振兴区,纤维街道地质路300号,高风险
辽宁省,辽宁省丹东市振兴区,纤维街道地质路与致富路交汇处右侧第二列第二排平房,高风险
辽宁省,辽宁省丹东市振兴区,纤维街道春六路4号一单元,高风险
辽宁省,辽宁省丹东市振兴区,汤池镇洋子新村小区1号楼一单元,高风险
辽宁省,辽宁省丹东市振兴区,站前街道宝石花小区12号楼一单元,高风险
辽宁省,辽宁省丹东市振兴区,帽盔山街道福寿西路1号三单元,高风险
辽宁省,辽宁省丹东市振安区,鸭绿江街道绿云嘉园小区16号楼2单元3、4、5层,高风险
辽宁省,辽宁省丹东市振安区,鸭绿江街道八三小区1号楼4单元2、3层,高风险
辽宁省,辽宁省丹东市振安区,同兴镇变电村3组761号,高风险
辽宁省,辽宁省丹东市振安区,珍珠街道丹建新时代A区1单元1层、2层、3层,高风险
吉林省,吉林省辽源市龙山区,北寿街道银河花园3期B4号楼4单元,高风险
吉林省,吉林省辽源市龙山区,北寿街道银河花园D26号楼4单元,高风险
吉林省,吉林省辽源市龙山区,北寿街道银河花园E10号楼3单元,高风险
吉林省,吉林省辽源市龙山区,北寿街道银河花园E14号楼1单元,高风险
吉林省,吉林省辽源市龙山区,北寿街道银河花园B5号楼3单元,高风险
吉林省,吉林省辽源市龙山区,北寿街道银河花园1期7号楼4单元,高风险
吉林省,吉林省辽源市龙山区,南康街道康宁小区6000米楼2单元,高风险
吉林省,吉林省辽源市龙山区,南康街道竹田养老院,高风险
吉林省,吉林省辽源市龙山区,向阳街道丹青里4号楼1单元,高风险
吉林省,吉林省辽源市龙山区,向阳街道交通花园F号楼2单元,高风险
吉林省,吉林省辽源市龙山区,向阳街道金鼎水岸3号楼2单元,高风险
吉林省,吉林省辽源市龙山区,新兴街道东艺春城A8号楼4单元,高风险
吉林省,吉林省辽源市西安区,灯塔镇丰收村一组,高风险
